id_url,github_owner,github_repo,fullfillers
https://gitcoin.co/issue/23749,ensdomains,address-encoder,"[['echolon166', '2020-09-30T12:32:02.956024Z']]"
https://gitcoin.co/issue/23748,ensdomains,address-encoder,"[['resgar', '2020-09-28T13:14:28.316613Z']]"
https://gitcoin.co/issue/23746,ensdomains,address-encoder,"[['dotrungkien', '2020-09-28T08:05:28.207295Z']]"
https://gitcoin.co/issue/23738,ensdomains,address-encoder,"[['mlatief', '2020-09-25T17:36:30.705894Z'], ['irhonin', '2020-09-25T02:01:24.464640Z']]"
https://gitcoin.co/issue/23737,AdamSC1-ddg,defidomains,"[['yacare555', '2020-09-22T06:20:18.513127Z']]"
https://gitcoin.co/issue/23704,textileio,community,"[['zoek1', '2020-10-01T04:56:56.841214Z'], ['brianspha', '2020-10-04T21:26:48.111891Z'], ['hdriqi', '2020-09-29T11:46:58.416445Z'], ['amiyatulu', '2020-09-28T04:41:58.491655Z']]"
https://gitcoin.co/issue/23697,gitcoinco,web,"[['merwane', '2020-09-17T17:46:07.013005Z']]"
https://gitcoin.co/issue/23696,gitcoinco,web,"[['gitcoinbot', '2020-09-13T21:17:58.253972Z']]"
https://gitcoin.co/issue/23692,NebulousLabs,Skynet-Hive,"[['rezahsnz', '2020-10-03T12:19:47.282930Z'], ['hdriqi', '2020-09-29T22:57:14.535707Z'], ['robert-zaremba', '2020-10-05T04:42:55.740890Z'], ['jackson-harris-iii', '2020-10-05T03:02:29.771428Z'], ['zoek1', '2020-10-05T17:42:05.873173Z'], ['lunafromthemoon', '2020-09-29T20:35:19.744758Z'], ['princesinha19', '2020-09-30T10:37:27.981965Z'], ['gagdiez', '2020-09-29T12:10:19.859971Z']]"
https://gitcoin.co/issue/23670,ethereum,ethereum-org-website,"[['ph5500', '2020-09-10T18:07:58.787583Z']]"
https://gitcoin.co/issue/23654,ArweaveTeam,Bounties,"[['artob', '2020-10-07T15:25:43.141248Z']]"
https://gitcoin.co/issue/23652,near,bounties,"[['mosgov', '2020-09-29T11:00:35.315998Z'], ['maxman111', '2020-09-28T18:44:46.848127Z'], ['mandril1', '2020-09-28T17:01:14.717272Z'], ['princesinha19', '2020-09-30T08:50:37.449337Z'], ['ecwireless', '2020-10-05T06:53:42.665924Z'], ['andronnk', '2020-10-06T11:40:41.730530Z'], ['cryptoblarabi', '2020-09-23T13:27:34.408621Z'], ['mukeshjaiswal01', '2020-10-03T02:47:01.345112Z'], ['nanspro', '2020-09-30T19:33:29.922803Z'], ['ozymandius1', '2020-09-30T19:26:05.372120Z'], ['mdzor', '2020-09-30T17:10:16.886237Z'], ['miohtama', '2020-09-30T21:08:13.439934Z'], ['peekpi', '2020-09-29T18:41:30.896158Z'], ['sirius651', '2020-09-29T15:35:22.835172Z'], ['jabyl', '2020-10-05T06:58:00.237519Z'], ['theophoric', '2020-10-05T06:58:57.064383Z'], ['rezahsnz', '2020-09-30T15:12:42.931971Z'], ['silantnode', '2020-09-30T19:16:53.670853Z'], ['zoek1', '2020-10-01T04:56:15.278661Z'], ['aluhning', '2020-10-05T05:14:39.102966Z'], ['andreujuanc', '2020-09-30T21:57:45.449143Z'], ['aj07', '2020-09-30T16:34:09.117201Z'], ['amiyatulu', '2020-09-28T04:36:48.798589Z'], ['beechains', '2020-09-30T01:08:09.772863Z'], ['lunafromthemoon', '2020-09-29T20:28:19.531281Z'], ['waylad', '2020-09-30T09:24:34.327638Z'], ['ama31337', '2020-09-27T05:02:51.293149Z'], ['lucaa9', '2020-09-30T15:07:48.115537Z'], ['ivenka', '2020-10-04T21:24:34.540115Z'], ['ilnada', '2020-09-30T23:30:10.123249Z'], ['lotfy2', '2020-09-27T11:36:05.329362Z'], ['damiir1', '2020-09-29T15:11:36.788237Z'], ['monier21', '2020-09-27T12:19:48.299174Z'], ['robert-zaremba', '2020-10-05T04:45:08.347565Z'], ['technologyas', '2020-09-30T19:45:29.067539Z'], ['vibhumeh', '2020-09-30T17:50:14.181850Z'], ['jackson-harris-iii', '2020-09-30T17:42:32.971572Z'], ['lenara', '2020-09-30T17:37:36.938768Z'], ['nipol', '2020-09-30T13:45:40.619279Z'], ['gagdiez', '2020-09-29T12:12:18.433860Z'], ['jsimbouras', '2020-10-04T18:31:21.199409Z'], ['e8128', '2020-09-29T00:58:50.586006Z'], ['hdriqi', '2020-09-29T14:20:35.458533Z'], ['litoopcmbjp340', '2020-10-03T03:17:06.299566Z'], ['layinka', '2020-09-30T01:00:30.694572Z'], ['edgy-writer', '2020-09-29T20:15:06.663022Z']]"
https://gitcoin.co/issue/23650,ensdomains,address-encoder,"[['aranhaagency', '2020-09-07T22:34:46.130527Z']]"
https://gitcoin.co/issue/23649,ensdomains,address-encoder,"[['aranhaagency', '2020-09-07T22:12:26.060464Z'], ['hqueue', '2020-09-17T17:49:39.977648Z']]"
https://gitcoin.co/issue/23648,ensdomains,address-encoder,"[['irhonin', '2020-10-01T23:49:16.484310Z'], ['twenty1pi', '2020-09-08T14:36:11.428590Z']]"
https://gitcoin.co/issue/23647,ensdomains,address-encoder,"[['aranhaagency', '2020-09-07T22:24:00.047096Z']]"
https://gitcoin.co/issue/23646,ensdomains,address-encoder,"[['aranhaagency', '2020-09-07T21:57:58.705030Z']]"
https://gitcoin.co/issue/23645,ensdomains,address-encoder,"[['canokaue', '2020-09-09T05:04:55.542028Z']]"
https://gitcoin.co/issue/23644,ensdomains,address-encoder,"[['aranhaagency', '2020-09-07T21:44:50.214136Z'], ['irhonin', '2020-10-04T22:25:33.000552Z']]"
https://gitcoin.co/issue/23638,ArweaveTeam,Bounties,"[['canokaue', '2020-09-11T01:54:41.361926Z'], ['cristiangpr', '2020-09-29T11:36:52.569543Z'], ['cryptoblarabi', '2020-09-19T13:36:52.880486Z'], ['rick11rick', '2020-09-30T19:20:03.416657Z'], ['dzuqe', '2020-09-10T02:05:37.318230Z'], ['vporton', '2020-10-17T16:06:24.298687Z'], ['theloneronin', '2020-09-18T23:12:04.983788Z'], ['dmytrobaida', '2020-10-30T15:22:44.236169Z'], ['youba66', '2021-06-10T17:32:49.936103Z'], ['pksunkara', '2021-05-21T23:51:59.427325Z'], ['giraffekey', '2021-05-26T02:17:57.750631Z'], ['iktumi', '2021-01-11T16:59:35.336562Z'], ['mosgov', '2020-09-28T20:00:51.354998Z'], ['cddelta', '2020-09-05T21:16:22.360224Z'], ['xyligan78', '2020-10-27T19:47:34.820577Z'], ['raghav078', '2020-10-01T09:14:44.664299Z'], ['vibrantcontent', '2020-10-30T19:37:31.954191Z']]"
https://gitcoin.co/issue/23632,cartesi,dapp-incubation-program,"[['shadowqueent', '2020-09-21T19:53:07.688728Z']]"
https://gitcoin.co/issue/23631,PinataCloud,apollo,"[['tzdybal', '2020-10-26T14:08:11.406432Z']]"
https://gitcoin.co/issue/23630,ensdomains,ens-app,"[['aranhaagency', '2020-09-07T19:36:49.132516Z']]"
https://gitcoin.co/issue/23629,ensdomains,ens-app,"[['canokaue', '2020-10-04T22:45:04.497763Z']]"
https://gitcoin.co/issue/23626,ensdomains,ens-app,"[['twenty1pi', '2020-09-08T16:41:40.783765Z']]"
https://gitcoin.co/issue/23625,FleekHQ,space-daemon,"[['viraja1', '2020-10-15T19:50:40.430741Z'], ['nandit123', '2020-10-15T16:00:48.697499Z'], ['swarooph', '2020-10-14T23:54:42.473354Z']]"
https://gitcoin.co/issue/23623,unstoppabledomains,decentralized-websites,"[['jabyl', '2020-10-15T18:45:41.298027Z'], ['agnelvishal', '2020-10-12T18:56:18.359244Z'], ['namelessperson0', '2020-10-15T17:58:57.226979Z']]"
https://gitcoin.co/issue/23622,gitcoinco,web,"[['walidmujahid', '2020-09-15T02:21:21.837515Z']]"
https://gitcoin.co/issue/23621,textileio,community,"[['jabyl', '2020-10-12T18:52:42.578881Z'], ['ethereal-bliss', '2020-10-15T18:26:08.871057Z'], ['amiyatulu', '2020-10-08T04:59:42.490593Z']]"
https://gitcoin.co/issue/23620,hCaptcha,hmt-basemodels,"[['hhio618', '2020-09-06T14:33:14.249270Z']]"
https://gitcoin.co/issue/23619,PinataCloud,apollo,"[['agnelvishal', '2020-10-24T07:55:12.556302Z']]"
https://gitcoin.co/issue/23618,textileio,community,"[['naszam', '2020-10-14T23:29:40.372305Z'], ['jabyl', '2020-10-15T18:47:38.649235Z']]"
https://gitcoin.co/issue/23617,textileio,community,"[['kedmertens', '2020-10-15T17:49:25.008386Z'], ['namelessperson0', '2020-10-15T20:51:05.923795Z'], ['viraja1', '2020-10-15T19:47:14.257756Z']]"
https://gitcoin.co/issue/23616,textileio,community,"[['luckyr13', '2020-10-12T09:43:36.859571Z'], ['viraja1', '2020-10-15T19:44:42.975691Z']]"
https://gitcoin.co/issue/23567,humanprotocol,hmt-escrow,"[['excerebrose', '2020-09-08T11:32:48.573681Z']]"
https://gitcoin.co/issue/23552,AstarNetwork,Astar,"[['hpzxk', '2020-09-17T09:30:07.546654Z']]"
https://gitcoin.co/issue/23546,ArweaveTeam,Bounties,"[['ivanmolto', '2020-10-03T00:43:09.694339Z'], ['nekomeowww', '2020-09-30T14:04:18.371868Z'], ['silentx07', '2020-08-22T00:04:55.192237Z']]"
https://gitcoin.co/issue/23541,Sharonbyrne,Sample-contracts,"[['writeprovidence', '2020-08-28T15:44:59Z']]"
https://gitcoin.co/issue/23537,golemfactory,yagna,"[['denisdesimon', '2020-08-21T17:05:34.544887Z'], ['jkrupinski', '2020-08-24T19:11:07.498595Z'], ['bolorundurovj', '2020-08-26T12:02:08.266693Z'], ['mjluck', '2020-08-25T10:52:06.406498Z'], ['gusjasponde', '2020-08-21T17:06:09.015980Z'], ['hilaril', '2020-08-25T13:29:43.612502Z'], ['loganbek', '2020-08-21T20:25:00Z'], ['uniq20', '2020-09-01T13:26:59.700915Z'], ['rymnc', '2020-08-22T04:53:39.006867Z'], ['vaughancrash', '2020-08-24T21:33:05.461514Z'], ['rob827', '2020-08-25T02:08:52.196305Z'], ['canokaue', '2020-08-27T18:06:08.280289Z'], ['sudeepb02', '2020-08-21T19:45:40.750734Z'], ['tiitro', '2020-08-25T11:32:56.406086Z'], ['rezahsnz', '2020-08-25T05:39:28.090309Z'], ['gamacoin2017', '2020-09-03T19:43:06.651636Z'], ['anldrms', '2020-09-01T13:03:53.434702Z'], ['zoek1', '2020-08-25T01:44:50.531701Z'], ['coderrick', '2020-08-24T19:04:59.711857Z'], ['aluisyo', '2020-08-21T19:29:35.311530Z'], ['hd878', '2020-08-21T16:44:34.437915Z'], ['nestorbonilla', '2020-08-21T12:25:22.776711Z'], ['cddelta', '2020-08-24T21:09:57.966513Z'], ['armandogaytan', '2020-08-21T18:19:38.416209Z'], ['thomgabriel', '2020-08-26T12:55:14.271972Z'], ['molecula451', '2020-08-21T12:02:35.243045Z'], ['anoof', '2020-08-27T13:37:01.616447Z'], ['oficinastk', '2020-08-24T18:15:15.587583Z'], ['bild96', '2020-08-24T18:02:30.340984Z'], ['timidan', '2020-08-21T21:02:43Z']]"
https://gitcoin.co/issue/23534,muellerberndt,sabre,"[['yacare555', '2020-08-26T02:16:24.518108Z']]"
https://gitcoin.co/issue/23530,mstable,mStable-app,"[['krzysu', '2020-09-01T15:53:48.741054Z'], ['silentx07', '2020-08-22T00:06:48.950197Z'], ['flashiig', '2020-08-21T15:19:18.952018Z']]"
https://gitcoin.co/issue/23522,ethereum,ethereum-org-website,"[['pensebien', '2020-08-15T01:57:08.233557Z']]"
https://gitcoin.co/issue/23521,ethereum,ethereum-org-website,"[['aranhaagency', '2020-08-15T00:35:19.292831Z']]"
https://gitcoin.co/issue/23509,AstarNetwork,Astar,"[['lilbruh-coder', '2020-08-22T17:29:30.515168Z'], ['lythongart', '2020-08-21T02:09:08.728212Z'], ['jackhammer1987', '2020-08-22T17:24:34.440633Z'], ['dangquangvu314', '2020-08-22T17:12:18.572333Z'], ['jacky120597', '2020-08-22T17:18:50.536786Z'], ['realtakahashi', '2020-08-22T10:06:54.031967Z'], ['pzolaem', '2020-08-21T05:44:27.586044Z'], ['poggi-luca', '2020-08-24T13:38:57.838464Z'], ['mtu1501', '2020-08-22T17:15:47.865643Z'], ['mlemmlem1530', '2020-08-22T17:07:31.888557Z']]"
https://gitcoin.co/issue/23506,KiwiToken,wallet,"[['bild96', '2020-08-19T17:15:08.798546Z']]"
https://gitcoin.co/issue/23501,diadata-org,diadata,"[['mul1sh', '2020-08-11T17:16:59.837447Z']]"
https://gitcoin.co/issue/23497,smartcontractkit,chainlink,"[['duygutgl', '2020-09-24T11:25:51.748992Z'], ['machinsoft', '2020-11-23T11:40:43.926731Z'], ['voanhcung', '2021-06-27T16:03:14.575935Z'], ['mingderwang', '2020-09-29T04:33:20.614290Z']]"
https://gitcoin.co/issue/23490,MetaFam,Fork-The-World,[]
https://gitcoin.co/issue/23482,near,near-sdk-as,"[['luciotato', '2020-08-06T02:01:21.259661Z']]"
https://gitcoin.co/issue/25747,rungroj-m,test,"[['hideakihata', '2021-05-19T08:30:50.452391Z']]"
https://gitcoin.co/issue/23463,ArweaveTeam,Bounties,"[['theloneronin', '2020-09-10T15:15:38.986344Z']]"
https://gitcoin.co/issue/23462,namebasehq,api-documentation,"[['execc', '2020-08-16T18:23:33.034288Z'], ['vinhyenvodoi98', '2020-08-17T17:46:13.017977Z'], ['rafaelcastrocouto', '2020-08-26T01:07:58.793359Z'], ['t-900-a', '2020-08-19T21:50:32.197307Z'], ['haikukoten', '2020-08-13T06:49:31.343375Z'], ['drnguyen2525', '2020-08-19T15:21:50.690777Z'], ['beechains', '2020-08-11T04:49:59.304593Z'], ['tobyjaguar', '2020-08-17T19:18:49.624390Z'], ['v1xingyue', '2020-08-08T02:38:45.259489Z'], ['mandelliant', '2020-08-20T01:08:53.053621Z']]"
https://gitcoin.co/issue/23461,NebulousLabs,Skynet-Hive,"[['motanovici', '2020-08-17T13:10:03.208297Z'], ['abdel-az', '2020-08-17T10:22:21.798155Z'], ['shashi278', '2020-08-18T05:03:22.957549Z'], ['skynethubio', '2020-08-20T06:41:34.817116Z'], ['sunnyrk', '2020-08-20T11:49:35.972671Z'], ['jennaeverard', '2020-08-16T04:26:02.668521Z'], ['ivanmolto', '2020-08-19T23:31:32.175914Z'], ['termoose', '2020-08-20T07:05:49.095059Z'], ['kunalpat25', '2020-08-20T05:37:16.151796Z'], ['koder-abc123', '2020-08-21T14:27:24.731937Z'], ['kcchouette', '2020-08-19T19:42:58.844761Z'], ['beechains', '2020-08-12T02:13:08.347509Z'], ['gturkoglu', '2020-08-20T00:03:36.961985Z'], ['lyhistory', '2020-08-11T02:42:05.095578Z'], ['schulz3000', '2020-08-18T17:50:01.999131Z'], ['drmathias', '2020-08-19T06:35:11.646964Z'], ['talhasch', '2020-08-17T13:36:40.457940Z'], ['haikukoten', '2020-08-13T06:50:40.805107Z'], ['l-kh', '2020-08-18T22:26:26.093429Z'], ['azizyano', '2020-08-18T20:06:53.277241Z'], ['kunalkamble', '2020-08-19T18:03:54.739700Z'], ['drnguyen2525', '2020-08-19T15:32:44.829454Z'], ['rezahsnz', '2020-08-10T17:33:26.683752Z'], ['mjmay08', '2020-08-17T01:25:19.535309Z'], ['vinhyenvodoi98', '2020-08-17T17:47:21.461370Z'], ['jelsianajennet', '2020-08-18T19:10:09.052517Z']]"
https://gitcoin.co/issue/23460,NebulousLabs,Skynet-Hive,"[['shashi278', '2020-08-18T06:10:18.760697Z'], ['sunnyrk', '2020-08-20T11:50:07.466786Z'], ['lucstu', '2020-08-19T02:31:06.913602Z'], ['redsolver', '2020-08-15T18:05:45.884577Z'], ['lacastar', '2020-08-20T03:52:09.222726Z'], ['ltfschoen', '2020-08-09T23:46:38.590928Z'], ['exp0nge', '2020-08-19T16:04:18.734958Z'], ['bhanupsingh77', '2020-08-17T19:57:47.913120Z'], ['haikukoten', '2020-08-13T06:51:40.036179Z'], ['phpcodecrafting', '2020-08-20T03:14:14.007157Z'], ['t-900-a', '2020-08-18T23:29:01.497708Z'], ['gagdiez', '2020-08-13T14:53:51.560684Z'], ['viraja1', '2020-08-19T17:29:06.566927Z'], ['beechains', '2020-08-08T18:34:11.286760Z'], ['vinhyenvodoi98', '2020-08-17T17:42:55.925651Z'], ['drnguyen2525', '2020-08-19T15:34:12.685078Z']]"
https://gitcoin.co/issue/26647,near,bounties,[]
https://gitcoin.co/issue/23421,MetaFam,Fork-The-World,[]
https://gitcoin.co/issue/23486,maltablock,gitcoin,"[['mul53', '2020-08-04T22:48:19.894573Z']]"
https://gitcoin.co/issue/23409,ethereum,ethereum-org-website,"[['developerfred', '2020-07-21T18:05:25.896612Z']]"
https://gitcoin.co/issue/23496,rust-rocksdb,rust-rocksdb,"[['developerfred', '2020-07-28T20:25:41.826906Z']]"
https://gitcoin.co/issue/23452,diadata-org,diadata,"[['niktrix', '2020-07-23T13:24:09.322651Z']]"
https://gitcoin.co/issue/23389,xamarin,Xamarin.Forms,[]
https://gitcoin.co/issue/23507,ethereum,ethereum-org-website,"[['conghieucntt', '2020-07-24T07:13:00.928860Z'], ['agbilotia1998', '2020-07-21T11:38:50.264641Z'], ['kichjang', '2020-07-18T06:32:13.637719Z'], ['krupalkkmech', '2020-07-22T05:55:32.026111Z'], ['krupalkkmech', '2020-07-22T06:06:47.972344Z']]"
https://gitcoin.co/issue/23400,ethereum,ethereum-org-website,"[['developerfred', '2020-07-18T00:57:34.133220Z']]"
https://gitcoin.co/issue/23391,diadata-org,diadata,"[['niktrix', '2020-07-18T20:30:52.610087Z']]"
https://gitcoin.co/issue/23390,diadata-org,diadata,"[['niktrix', '2020-07-19T08:04:45.716563Z']]"
https://gitcoin.co/issue/23483,diadata-org,diadata,"[['niktrix', '2020-08-02T04:08:31.418118Z']]"
https://gitcoin.co/issue/23414,athre0z,wasm,"[['pventuzelo', '2020-07-18T08:44:52.923186Z']]"
https://gitcoin.co/issue/23355,gnosis,conditional-tokens-docs,"[['krisjpi', '2020-08-08T00:04:05.791039Z'], ['masaun', '2020-08-08T01:21:00.475202Z'], ['luzzif', '2020-08-01T12:10:48.776492Z']]"
https://gitcoin.co/issue/23345,aragonone,hack-for-freedom,"[['andreujuanc', '2020-07-27T23:59:40.653903Z'], ['zyra-zia', '2020-07-27T22:24:37.439816Z'], ['crisog', '2020-07-27T23:00:34.434301Z'], ['befitsandpiper', '2020-08-12T01:06:49.454854Z'], ['lkngtn', '2020-07-27T23:39:48.136287Z'], ['sepu85', '2020-07-27T23:18:09.086340Z'], ['pepoospina', '2020-07-27T22:09:14.022321Z'], ['jierdin', '2020-07-27T21:42:42.266067Z'], ['chpiatt', '2020-07-27T21:25:52.914479Z'], ['bflynn4141', '2020-07-28T00:00:04.778964Z'], ['nya-elimuai', '2020-07-26T18:05:11.529083Z'], ['cojocaru', '2020-07-27T07:25:03.727955Z'], ['mikedeshazer', '2020-07-27T16:35:03.838748Z'], ['princesinha19', '2020-07-27T09:04:56.923279Z'], ['0xtaosu', '2020-07-27T21:45:23.806732Z'], ['kanika1799', '2020-07-28T10:10:00.360998Z'], ['porobov', '2020-07-27T14:50:50.584178Z'], ['abhimanyu121', '2020-07-27T12:51:06.075578Z'], ['mjamilbashir99', '2020-07-27T21:41:38.754691Z'], ['mauerv', '2020-07-28T02:59:49.395029Z'], ['vlzhr', '2020-07-27T20:40:54.562653Z'], ['nanspro', '2020-07-28T04:33:18.180896Z'], ['okduncan', '2020-07-26T23:56:05.770899Z'], ['jabyl', '2020-07-28T00:39:59.122171Z'], ['youngkidwarrior', '2020-07-28T03:14:41.988143Z']]"
https://gitcoin.co/issue/23344,diadata-org,diadata,"[['niktrix', '2020-07-15T09:44:25.614733Z']]"
https://gitcoin.co/issue/23329,diadata-org,diadata,"[['iamonuwa', '2020-07-13T22:01:30.128062Z']]"
https://gitcoin.co/issue/23328,diadata-org,diadata,"[['iamonuwa', '2020-07-13T22:02:50.070695Z']]"
https://gitcoin.co/issue/23332,diadata-org,diadata,"[['niktrix', '2020-07-14T12:05:18.213329Z']]"
https://gitcoin.co/issue/23302,graphprotocol,hack-for-freedom,"[['chpiatt', '2020-07-27T21:54:57.527687Z'], ['andreujuanc', '2020-07-28T00:04:26.852876Z']]"
https://gitcoin.co/issue/23300,gitcoinco,web,"[['shitzu-mc01', '2020-07-10T18:17:51.820144Z']]"
https://gitcoin.co/issue/23322,diadata-org,diadata,"[['niktrix', '2020-07-13T16:36:08.814503Z']]"
https://gitcoin.co/issue/23331,diadata-org,diadata,"[['niktrix', '2020-07-14T08:30:37.669674Z']]"
https://gitcoin.co/issue/23356,diadata-org,diadata,"[['niktrix', '2020-07-15T19:22:07.884018Z']]"
https://gitcoin.co/issue/23288,alto-io,game3.js,"[['zoek1', '2020-07-28T00:56:58.801580Z']]"
https://gitcoin.co/issue/27863,melonproject-archive,melon-council-bounties,[]
https://gitcoin.co/issue/24104,pit-coin,pit-coin.github.io,"[['cryptoicarus', '2020-07-22T11:09:52.327874Z'], ['l-kh', '2020-07-15T10:05:19.706573Z']]"
https://gitcoin.co/issue/27862,vue-polkadot,apps,[]
https://gitcoin.co/issue/23472,vue-polkadot,apps,[]
https://gitcoin.co/issue/23560,vue-polkadot,apps,"[['yacare555', '2020-08-22T21:37:36.382265Z']]"
https://gitcoin.co/issue/23312,diadata-org,diadata,"[['niktrix', '2020-07-12T17:05:52.199750Z']]"
https://gitcoin.co/issue/23263,aragonone,hack-for-freedom,"[['princesinha19', '2020-07-27T09:07:55.138183Z'], ['nanspro', '2020-07-28T04:32:38.953908Z']]"
https://gitcoin.co/issue/23262,aragonone,hack-for-freedom,[]
https://gitcoin.co/issue/23261,aragonone,hack-for-freedom,"[['gturkoglu', '2020-07-27T16:27:23.233779Z'], ['cojocaru', '2020-07-24T16:42:40.930432Z'], ['andreujuanc', '2020-07-28T00:01:53.831191Z'], ['kanika1799', '2020-07-27T17:28:09.364561Z']]"
https://gitcoin.co/issue/23259,aragonone,hack-for-freedom,"[['sepu85', '2020-07-27T23:09:37.832716Z'], ['zyra-zia', '2020-07-27T22:04:53.900412Z'], ['abhimanyu121', '2020-07-27T12:49:42.034467Z'], ['andreujuanc', '2020-07-28T00:05:34.395468Z'], ['vlzhr', '2020-07-27T20:50:03.382785Z']]"
https://gitcoin.co/issue/23258,aragonone,hack-for-freedom,"[['vlzhr', '2020-07-27T20:45:58.382334Z']]"
https://gitcoin.co/issue/23257,aragonone,hack-for-freedom,"[['youngkidwarrior', '2020-07-27T20:26:41.835699Z'], ['dhruvluci', '2020-07-28T00:33:25.326186Z']]"
https://gitcoin.co/issue/27861,status-im,status-mobile,[]
https://gitcoin.co/issue/27860,syscoin,syscoin-gitcoin,[]
https://gitcoin.co/issue/27859,syscoin,syscoin-gitcoin,[]
https://gitcoin.co/issue/23420,Minds,minds,[]
https://gitcoin.co/issue/23236,alto-io,game3.js,"[['dandevel', '2020-07-19T19:01:56.181981Z'], ['dotrungkien', '2020-07-21T08:44:39.258092Z'], ['brianspha', '2020-07-27T22:56:15.969385Z'], ['mul1sh', '2020-07-27T23:46:32.429745Z']]"
https://gitcoin.co/issue/23201,tellor-io,usingtellor,"[['sunnyrk', '2020-07-27T17:58:19.300019Z'], ['eatablewonderful', '2020-07-27T23:34:11.048790Z'], ['stevegachau', '2020-07-27T20:35:52.988219Z'], ['joramowuor', '2020-07-07T12:23:29.754041Z']]"
https://gitcoin.co/issue/23200,tellor-io,usingtellor,"[['sunnyrk', '2020-07-27T17:57:26.160521Z'], ['stevegachau', '2020-07-27T20:38:26.178188Z'], ['eatablewonderful', '2020-07-27T23:38:00.634771Z']]"
https://gitcoin.co/issue/23197,tellor-io,usingtellor,"[['eatablewonderful', '2020-07-27T23:36:00.719370Z'], ['sunnyrk', '2020-07-27T17:57:56.766019Z'], ['stevegachau', '2020-07-27T20:32:14.945495Z']]"
https://gitcoin.co/issue/23187,nucypher,hackathon,"[['zkriyaa', '2020-07-27T23:07:13Z'], ['joramowuor', '2020-07-26T20:25:51.842085Z'], ['sunnyrk', '2020-07-27T18:11:26.106456Z'], ['coderrick', '2020-07-27T23:59:33.205265Z'], ['nanspro', '2020-07-27T20:41:43.691967Z'], ['mingderwang', '2020-07-27T06:09:08.719065Z']]"
https://gitcoin.co/issue/27858,polkascan,polkascan-explorer-gui,[]
https://gitcoin.co/issue/23171,terra-money,gitcoin-onboarding,"[['vanilladelphia', '2020-07-15T20:07:45.135547Z'], ['inspireme6', '2020-07-06T12:18:02.947321Z'], ['pablocgl', '2020-07-14T16:08:50.183895Z'], ['samscalet', '2020-07-15T19:44:30.508338Z'], ['simseokhyun', '2020-07-14T05:47:45.515892Z'], ['aluisyo', '2020-07-10T18:13:28.232944Z'], ['marcopereira27', '2020-07-06T19:29:04.029794Z'], ['molecula451', '2020-07-09T13:42:14.245980Z'], ['vinhyenvodoi98', '2020-07-11T15:36:24.362420Z'], ['betosmith2000', '2020-07-10T23:46:16.605526Z'], ['hqueue', '2020-07-14T05:48:55.761517Z'], ['teddy4929', '2020-07-16T05:35:24.686010Z'], ['federicosan', '2020-07-22T22:37:58.077791Z'], ['dotrungkien', '2020-07-16T01:37:49.691230Z'], ['gauddel', '2020-07-31T15:13:37.599555Z'], ['developerfred', '2020-07-06T03:06:10.323790Z'], ['glassbeadgame', '2020-07-06T02:33:04.509556Z'], ['usman75', '2020-07-10T19:07:26.587347Z'], ['eliaschml', '2020-07-08T12:53:08.912128Z'], ['hamzaghz', '2020-07-08T11:53:22.086431Z'], ['nnagata', '2020-07-10T03:47:01.666049Z'], ['koder-abc123', '2020-07-09T23:36:37.281265Z'], ['jellehelsen', '2020-07-08T16:02:08.306203Z'], ['elviric', '2020-07-07T10:38:10.312844Z'], ['nira-finance', '2020-07-07T10:30:47.528313Z'], ['zyra-zia', '2020-07-07T08:53:38.329613Z'], ['dzuqe', '2020-07-05T23:10:51.897995Z'], ['isabelgeek', '2020-07-06T20:43:02.521057Z'], ['arsml', '2020-07-06T21:12:46.443700Z'], ['ivanmolto', '2020-07-06T18:33:10.845177Z'], ['mbuhle86', '2020-07-21T18:15:17.544308Z'], ['kevinyin9', '2020-08-03T10:13:51.172058Z'], ['colinbowen', '2020-07-11T09:40:45.524346Z'], ['cryptowhaler', '2020-07-07T01:27:13.621317Z'], ['aturx', '2020-07-16T02:28:53.138699Z'], ['prahitha', '2020-07-06T20:04:38.222833Z'], ['lisajytan', '2020-07-21T05:52:35.243959Z'], ['farzinnasiri', '2020-07-07T18:56:58.428739Z'], ['lacastar', '2020-07-06T07:17:12.931074Z'], ['stevegachau', '2020-07-05T21:31:39.585862Z']]"
https://gitcoin.co/issue/23309,nblockchain,geewallet,"[['traxium', '2020-07-06T14:21:18.387729Z']]"
https://gitcoin.co/issue/23401,maltablock,gitcoin,"[['mul53', '2020-07-20T18:25:32.539214Z']]"
https://gitcoin.co/issue/23144,smartcontractkit,chainlink,"[['coderrick', '2020-07-28T00:02:41.949911Z'], ['cryptowhaler', '2020-07-27T16:47:41.999087Z'], ['yuval-k', '2020-07-25T19:46:21.353719Z'], ['apronotti', '2020-07-27T15:03:51.014778Z'], ['mul1sh', '2020-07-27T23:53:59.182461Z'], ['vinhyenvodoi98', '2020-07-25T05:15:14.965756Z'], ['viraj124', '2020-07-27T16:57:50.348839Z'], ['lacastar', '2020-07-27T22:39:10.868562Z'], ['drnguyen2525', '2020-07-27T07:57:15.619668Z'], ['vbstreetz', '2020-07-27T23:24:24.548853Z'], ['sunnyrk', '2020-07-27T15:38:06.968910Z'], ['pappas999', '2020-07-27T07:06:04.582824Z'], ['gauddel', '2020-07-27T22:57:30.097324Z'], ['nghianv-1868', '2020-07-16T01:42:48.326568Z']]"
