url,github_url,created_on,project_length_Days,project_length_Hours,project_length_Weeks,project_length_Months,issue_len_description,time_limit,have_changed,bounty_type_Bug,bounty_type_Code_Review,bounty_type_Design,bounty_type_Documentation,bounty_type_Feature,bounty_type_Improvement,bounty_type_Other,bounty_type_Project,bounty_type_Security,experience_level_Advanced,experience_level_Intermediate,experience_level_Beginner,bounty_num,bounty_change_num,bounty_amount,token_name,title_len,never_expires,owner_follwers,owner_following,owner_grants_contributed,issue_index,until_time,until_fulfilment,code_smells,ncloc,complexity,code_smells_log,ncloc_log,complexity_log,star_count_at_issue_creation,fork_count_at_issue_creation,star_count_at_issue_creation_log,fork_count_at_issue_creation_log,repo_bounty_mean,repo_bounty_median,repo_bounty_std,repo_bounty_var,repo_bounty_q25,repo_bounty_q75,repo_bounty_max,repo_bounty_min,repo_bounty_mean_log,repo_bounty_median_log,repo_bounty_std_log,repo_bounty_var_log,repo_bounty_q25_log,repo_bounty_q75_log,repo_bounty_max_log,repo_bounty_min_log
https://gitcoin.co/issue/23630,https://github.com/ensdomains/ens-app/issues/914,2020-09-03T18:50:49.134800Z,True,False,False,False,"[0.011045980267226696, -0.01899629645049572, 0.0234419833868742, -0.007335007190704346, 0.019817713648080826, -0.05138307064771652, 0.06226732209324837, 0.017915131524205208, 0.02649727463722229, -0.015248967334628105, -0.004601175896823406, -0.013642234727740288, 0.0543290339410305, -0.03679007291793823, 0.06425826996564865, 0.0300985686480999, 0.007226261775940657, 0.03944732993841171, -0.008425489068031311, -0.02831006422638893, -0.029964741319417953, 0.03160253167152405, -0.05853468179702759, 0.01820225641131401, -0.050515852868556976, 0.0646558329463005, 0.003579316660761833, -0.028392184525728226, 0.03430970385670662, 0.019234679639339447, 0.006880064494907856, -0.010961297899484634, -0.011985059827566147, -0.0164472758769989, 0.0008005071431398392, -0.037231069058179855, -0.02915297821164131, 0.0202267337590456, 0.0010465458035469055, 0.028730276972055435, -0.006263396702706814, -0.03383674845099449, 0.06605041772127151, -0.027848174795508385, -0.007388222962617874, -0.05557287856936455, -0.009200655855238438, 0.035857245326042175, 0.019861094653606415, 0.05480638146400452, -0.020462729036808014, -0.0033539757132530212, -0.06725495308637619, 0.08135562390089035, -0.047889694571495056, 0.04008147120475769, 0.06146495044231415, -0.053680676966905594, 0.043575871735811234, 0.04452155902981758, -0.03857666626572609, 0.01236695982515812, -0.03236677125096321, 0.017318230122327805]",315,1,False,False,False,False,True,False,False,False,False,False,True,False,872,66,47.42,ETH,125,0,9,8,0,4212,315,0,1205,18968,2310,7.095893221097532,9.85061406292906,7.7458682297922685,54,53,4.007333185232471,3.9889840465642745,133.09857142857143,47.73,170.93099869329063,29217.40631428572,47.42,121.5,500.0,46.12,4.898575137200102,3.8862948568554145,5.14709322593524,10.28255414289619,3.8799129515099127,4.808111029984782,6.2166061010848646,3.8526975393433314
https://gitcoin.co/issue/23629,https://github.com/ensdomains/ens-app/issues/913,2020-09-03T18:49:45.085687Z,True,False,False,False,"[0.011045980267226696, -0.01899629645049572, 0.0234419833868742, -0.007335007190704346, 0.019817713648080826, -0.05138307064771652, 0.06226732209324837, 0.017915131524205208, 0.02649727463722229, -0.015248967334628105, -0.004601175896823406, -0.013642234727740288, 0.0543290339410305, -0.03679007291793823, 0.06425826996564865, 0.0300985686480999, 0.007226261775940657, 0.03944732993841171, -0.008425489068031311, -0.02831006422638893, -0.029964741319417953, 0.03160253167152405, -0.05853468179702759, 0.01820225641131401, -0.050515852868556976, 0.0646558329463005, 0.003579316660761833, -0.028392184525728226, 0.03430970385670662, 0.019234679639339447, 0.006880064494907856, -0.010961297899484634, -0.011985059827566147, -0.0164472758769989, 0.0008005071431398392, -0.037231069058179855, -0.02915297821164131, 0.0202267337590456, 0.0010465458035469055, 0.028730276972055435, -0.006263396702706814, -0.03383674845099449, 0.06605041772127151, -0.027848174795508385, -0.007388222962617874, -0.05557287856936455, -0.009200655855238438, 0.035857245326042175, 0.019861094653606415, 0.05480638146400452, -0.020462729036808014, -0.0033539757132530212, -0.06725495308637619, 0.08135562390089035, -0.047889694571495056, 0.04008147120475769, 0.06146495044231415, -0.053680676966905594, 0.043575871735811234, 0.04452155902981758, -0.03857666626572609, 0.01236695982515812, -0.03236677125096321, 0.017318230122327805]",314,1,False,False,False,False,True,False,False,False,False,False,True,False,873,66,47.73,ETH,125,0,3,2,0,4212,314,0,1205,18968,2310,7.095893221097532,9.85061406292906,7.7458682297922685,54,53,4.007333185232471,3.9889840465642745,133.09857142857143,47.73,170.93099869329063,29217.40631428572,47.42,121.5,500.0,46.12,4.898575137200102,3.8862948568554145,5.14709322593524,10.28255414289619,3.8799129515099127,4.808111029984782,6.2166061010848646,3.8526975393433314
https://gitcoin.co/issue/23628,https://github.com/ensdomains/ens-app/issues/912,2020-09-03T18:48:10.215872Z,True,False,False,False,"[0.011045980267226696, -0.01899629645049572, 0.0234419833868742, -0.007335007190704346, 0.019817713648080826, -0.05138307064771652, 0.06226732209324837, 0.017915131524205208, 0.02649727463722229, -0.015248967334628105, -0.004601175896823406, -0.013642234727740288, 0.0543290339410305, -0.03679007291793823, 0.06425826996564865, 0.0300985686480999, 0.007226261775940657, 0.03944732993841171, -0.008425489068031311, -0.02831006422638893, -0.029964741319417953, 0.03160253167152405, -0.05853468179702759, 0.01820225641131401, -0.050515852868556976, 0.0646558329463005, 0.003579316660761833, -0.028392184525728226, 0.03430970385670662, 0.019234679639339447, 0.006880064494907856, -0.010961297899484634, -0.011985059827566147, -0.0164472758769989, 0.0008005071431398392, -0.037231069058179855, -0.02915297821164131, 0.0202267337590456, 0.0010465458035469055, 0.028730276972055435, -0.006263396702706814, -0.03383674845099449, 0.06605041772127151, -0.027848174795508385, -0.007388222962617874, -0.05557287856936455, -0.009200655855238438, 0.035857245326042175, 0.019861094653606415, 0.05480638146400452, -0.020462729036808014, -0.0033539757132530212, -0.06725495308637619, 0.08135562390089035, -0.047889694571495056, 0.04008147120475769, 0.06146495044231415, -0.053680676966905594, 0.043575871735811234, 0.04452155902981758, -0.03857666626572609, 0.01236695982515812, -0.03236677125096321, 0.017318230122327805]",364,1,False,False,False,False,True,False,False,False,False,False,True,False,874,66,47.73,ETH,34,0,3,2,0,4209,364,0,1205,18968,2310,7.095893221097532,9.85061406292906,7.7458682297922685,54,53,4.007333185232471,3.9889840465642745,133.09857142857143,47.73,170.93099869329063,29217.40631428572,47.42,121.5,500.0,46.12,4.898575137200102,3.8862948568554145,5.14709322593524,10.28255414289619,3.8799129515099127,4.808111029984782,6.2166061010848646,3.8526975393433314
https://gitcoin.co/issue/23627,https://github.com/ensdomains/ens-app/issues/911,2020-09-03T18:45:44.617793Z,True,False,False,False,"[0.011045980267226696, -0.01899629645049572, 0.0234419833868742, -0.007335007190704346, 0.019817713648080826, -0.05138307064771652, 0.06226732209324837, 0.017915131524205208, 0.02649727463722229, -0.015248967334628105, -0.004601175896823406, -0.013642234727740288, 0.0543290339410305, -0.03679007291793823, 0.06425826996564865, 0.0300985686480999, 0.007226261775940657, 0.03944732993841171, -0.008425489068031311, -0.02831006422638893, -0.029964741319417953, 0.03160253167152405, -0.05853468179702759, 0.01820225641131401, -0.050515852868556976, 0.0646558329463005, 0.003579316660761833, -0.028392184525728226, 0.03430970385670662, 0.019234679639339447, 0.006880064494907856, -0.010961297899484634, -0.011985059827566147, -0.0164472758769989, 0.0008005071431398392, -0.037231069058179855, -0.02915297821164131, 0.0202267337590456, 0.0010465458035469055, 0.028730276972055435, -0.006263396702706814, -0.03383674845099449, 0.06605041772127151, -0.027848174795508385, -0.007388222962617874, -0.05557287856936455, -0.009200655855238438, 0.035857245326042175, 0.019861094653606415, 0.05480638146400452, -0.020462729036808014, -0.0033539757132530212, -0.06725495308637619, 0.08135562390089035, -0.047889694571495056, 0.04008147120475769, 0.06146495044231415, -0.053680676966905594, 0.043575871735811234, 0.04452155902981758, -0.03857666626572609, 0.01236695982515812, -0.03236677125096321, 0.017318230122327805]",315,1,False,False,False,False,True,False,False,False,False,False,True,False,875,66,47.42,ETH,62,0,3,2,0,4208,315,0,1205,18968,2310,7.095893221097532,9.85061406292906,7.7458682297922685,54,53,4.007333185232471,3.9889840465642745,133.09857142857143,47.73,170.93099869329063,29217.40631428572,47.42,121.5,500.0,46.12,4.898575137200102,3.8862948568554145,5.14709322593524,10.28255414289619,3.8799129515099127,4.808111029984782,6.2166061010848646,3.8526975393433314
https://gitcoin.co/issue/23626,https://github.com/ensdomains/ens-app/issues/910,2020-09-03T18:31:12.682417Z,True,False,False,False,"[0.011045980267226696, -0.01899629645049572, 0.0234419833868742, -0.007335007190704346, 0.019817713648080826, -0.05138307064771652, 0.06226732209324837, 0.017915131524205208, 0.02649727463722229, -0.015248967334628105, -0.004601175896823406, -0.013642234727740288, 0.0543290339410305, -0.03679007291793823, 0.06425826996564865, 0.0300985686480999, 0.007226261775940657, 0.03944732993841171, -0.008425489068031311, -0.02831006422638893, -0.029964741319417953, 0.03160253167152405, -0.05853468179702759, 0.01820225641131401, -0.050515852868556976, 0.0646558329463005, 0.003579316660761833, -0.028392184525728226, 0.03430970385670662, 0.019234679639339447, 0.006880064494907856, -0.010961297899484634, -0.011985059827566147, -0.0164472758769989, 0.0008005071431398392, -0.037231069058179855, -0.02915297821164131, 0.0202267337590456, 0.0010465458035469055, 0.028730276972055435, -0.006263396702706814, -0.03383674845099449, 0.06605041772127151, -0.027848174795508385, -0.007388222962617874, -0.05557287856936455, -0.009200655855238438, 0.035857245326042175, 0.019861094653606415, 0.05480638146400452, -0.020462729036808014, -0.0033539757132530212, -0.06725495308637619, 0.08135562390089035, -0.047889694571495056, 0.04008147120475769, 0.06146495044231415, -0.053680676966905594, 0.043575871735811234, 0.04452155902981758, -0.03857666626572609, 0.01236695982515812, -0.03236677125096321, 0.017318230122327805]",-54,1,False,False,False,False,True,False,False,False,False,False,True,False,117,36,46.12,ETH,64,0,77,67,0,7215,-54,0,1205,18968,2310,7.095893221097532,9.85061406292906,7.7458682297922685,54,53,4.007333185232471,3.9889840465642745,133.09857142857143,47.73,170.93099869329063,29217.40631428572,47.42,121.5,500.0,46.12,4.898575137200102,3.8862948568554145,5.14709322593524,10.28255414289619,3.8799129515099127,4.808111029984782,6.2166061010848646,3.8526975393433314
https://gitcoin.co/issue/23625,https://github.com/fleekhq/space-daemon/issues/148,2020-09-03T17:57:54Z,False,True,False,False,"[0.010654167272150517, -0.01899738237261772, 0.02265852503478527, -0.005411937832832336, 0.02024560049176216, -0.05365839973092079, 0.06359375268220901, 0.017156239598989487, 0.026936031877994537, -0.014642490074038506, -0.006346726790070534, -0.014179283753037453, 0.05058356374502182, -0.036646440625190735, 0.06308680772781372, 0.028989404439926147, 0.009606342762708664, 0.03903588652610779, -0.007986817508935928, -0.026594869792461395, -0.029919836670160294, 0.030063873156905174, -0.059127047657966614, 0.017981259152293205, -0.046176161617040634, 0.06457722187042236, 0.0012738928198814392, -0.02806038409471512, 0.033381082117557526, 0.023140590637922287, 0.0045892586931586266, -0.011777417734265327, -0.010273467749357224, -0.01632276363670826, 0.0009019989520311356, -0.03868142515420914, -0.02909742295742035, 0.02089044265449047, 0.0027463221922516823, 0.027912572026252747, -0.007020276505500078, -0.03651682287454605, 0.06616120785474777, -0.02870194986462593, -0.006733146496117115, -0.05428452417254448, -0.005606040358543396, 0.0365164652466774, 0.020685695111751556, 0.05815085768699646, -0.019458860158920288, -0.003767760470509529, -0.06951512396335602, 0.08468344062566757, -0.045410338789224625, 0.040956445038318634, 0.06123821437358856, -0.05128810554742813, 0.04203247278928757, 0.04395582899451256, -0.03634602576494217, 0.013573221862316132, -0.03388074040412903, 0.01681353524327278]",364,1,False,False,False,False,False,False,False,False,False,False,True,False,876,66,5000.0,DAI,114,0,3,2,0,4207,364,0,0,0,0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,0,0.0,0.0,5000.0,5000.0,,,5000.0,5000.0,5000.0,5000.0,8.517393171418904,8.517393171418904,,,8.517393171418904,8.517393171418904,8.517393171418904,8.517393171418904
https://gitcoin.co/issue/23623,https://github.com/unstoppabledomains/decentralized-websites/issues/42,2020-09-03T17:20:07Z,False,True,False,False,"[0.01146230474114418, -0.02052895352244377, 0.02297874540090561, -0.006436347961425781, 0.02021370455622673, -0.05326583608984947, 0.06373539566993713, 0.0164986290037632, 0.026211796328425407, -0.015222255140542984, -0.003638502210378647, -0.015536358579993248, 0.049283839762210846, -0.03781365975737572, 0.06160840392112732, 0.028107576072216034, 0.008532742038369179, 0.04048173129558563, -0.005968746263533831, -0.025580305606126785, -0.029460184276103973, 0.029455486685037613, -0.057950712740421295, 0.019271519035100937, -0.04789888113737106, 0.06723206490278244, 0.000253528356552124, -0.027955368161201477, 0.032353147864341736, 0.023194950073957443, 0.005233080126345158, -0.012131539173424244, -0.009949732571840286, -0.01689126156270504, 0.0018534231930971146, -0.0397384911775589, -0.0288216695189476, 0.019607527181506157, 0.003587855026125908, 0.029550258070230484, -0.009613179601728916, -0.03543633595108986, 0.06607695668935776, -0.026698701083660126, -0.00612328015267849, -0.052356649190187454, -0.0054221488535404205, 0.03594152629375458, 0.019170377403497696, 0.059127435088157654, -0.018237221986055374, -0.0038160383701324463, -0.06780339032411575, 0.0846434086561203, -0.04470503702759743, 0.0414738729596138, 0.05944883078336716, -0.05172458663582802, 0.03965029865503311, 0.04637325927615166, -0.03609813004732132, 0.013639306649565697, -0.034147948026657104, 0.017089638859033585]",314,2,False,False,False,False,False,False,False,False,False,False,True,False,118,36,7381.88,ETH,137,0,77,67,0,6517,-1,1,179,15978,239,5.198497031265826,9.679093219320263,5.484796933490655,37,39,3.6375861597263857,3.688879454113936,2102.1125,500.995,3548.3885142730646,12591061.048225006,24.58,2578.5275,7381.88,24.58,7.651173669279026,6.218590159482764,8.174530618132268,16.348497758953986,3.2418107961506966,7.855361521608687,8.90691908537161,3.2418107961506966
https://gitcoin.co/issue/23622,https://github.com/gitcoinco/web/issues/7242,2020-09-03T16:43:14Z,False,True,False,False,"[0.010555027052760124, -0.017145536839962006, 0.02014693059027195, -0.007336387410759926, 0.017846081405878067, -0.05401581525802612, 0.062180597335100174, 0.0157476793974638, 0.027258917689323425, -0.014922793954610825, -0.007210917770862579, -0.014132142066955566, 0.05042746290564537, -0.03659842908382416, 0.061130691319704056, 0.03170566260814667, 0.008840796537697315, 0.036925461143255234, -0.007878881879150867, -0.02661128342151642, -0.0305476151406765, 0.030512727797031403, -0.0592433400452137, 0.01830146834254265, -0.04763086512684822, 0.0627826377749443, -0.0008760392665863037, -0.030883297324180603, 0.03394068405032158, 0.023436378687620163, 0.004781990312039852, -0.011495910584926605, -0.010543445125222206, -0.014416550286114216, 0.001332322135567665, -0.03653665632009506, -0.0275084488093853, 0.019968576729297638, 0.00406184047460556, 0.025939688086509705, -0.009443276561796665, -0.03807462006807327, 0.0671977624297142, -0.026863422244787216, -0.006437772884964943, -0.05233507230877876, -0.004934391006827354, 0.03860921040177345, 0.02226322516798973, 0.058115847408771515, -0.015437154099345207, -0.004405790939927101, -0.06700747460126877, 0.08385486900806427, -0.04590696841478348, 0.04050414264202118, 0.059262558817863464, -0.05225597321987152, 0.04274187982082367, 0.04275483265519142, -0.03616883605718613, 0.01425154972821474, -0.036952801048755646, 0.01557278074324131]",364,1,False,False,False,False,False,False,False,False,False,False,True,False,877,66,381.81,ETH,71,0,3,2,0,4199,364,0,7675,206212,21449,8.945984124827898,12.236669743507552,9.973526543316105,941,502,6.848005274576363,6.220590170099739,157.34094776119403,25.29,622.1627914352675,387086.53904652415,1.26,98.2475,10986.0,0.0,5.064750605333521,3.26918863874179,6.434807787118224,12.866406145519388,0.8153648132841945,4.597616730333177,9.30446803470088,0.0
https://gitcoin.co/issue/23621,https://github.com/textileio/docs/issues/214,2020-09-03T14:21:11Z,False,False,False,True,"[0.010404270142316818, -0.0199594609439373, 0.0225992314517498, -0.006889445707201958, 0.020709769800305367, -0.05298936739563942, 0.0628291442990303, 0.017615482211112976, 0.025753900408744812, -0.01459006778895855, -0.00647853035479784, -0.013514869846403599, 0.05156458914279938, -0.03658704459667206, 0.06286938488483429, 0.03031725063920021, 0.011348167434334755, 0.03822947293519974, -0.009531011804938316, -0.02698664367198944, -0.0283620934933424, 0.030906017869710922, -0.05716492235660553, 0.017772246152162552, -0.04596826061606407, 0.06439962238073349, 0.0016049891710281372, -0.028666988015174866, 0.03327791765332222, 0.023344486951828003, 0.004302487708628178, -0.01118939183652401, -0.01124383695423603, -0.016968848183751106, 0.0008637020364403725, -0.03979004919528961, -0.028578752651810646, 0.019388269633054733, 0.0011165393516421318, 0.028994273394346237, -0.0067370799370110035, -0.03587264195084572, 0.06518138200044632, -0.028938934206962585, -0.007609898224473, -0.05284114554524422, -0.003156788647174835, 0.0371328666806221, 0.01997188851237297, 0.05805651843547821, -0.016696710139513016, -0.0029003359377384186, -0.06983865052461624, 0.08380845189094543, -0.04531223326921463, 0.04092890024185181, 0.059285346418619156, -0.052429620176553726, 0.0403650738298893, 0.04478171095252037, -0.03566688299179077, 0.014113135635852814, -0.03487134724855423, 0.018937498331069946]",364,1,False,False,False,False,False,False,False,False,False,False,True,False,878,66,1000.0,DAI,71,0,3,2,0,4199,364,0,0,0,0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,0,0.0,0.0,1123.6,1000.0,582.65902264246,339491.5366666667,716.85,1500.0,2000.0,431.5,7.025182695858101,6.90875477931522,6.369316946974232,12.735207242430464,6.576260633573703,7.313886831633462,7.601402334583733,6.069582326371934
https://gitcoin.co/issue/23620,https://github.com/hcaptcha/hmt-basemodels/issues/41,2020-09-03T09:38:34.798999Z,True,False,False,False,"[0.011490123346447945, -0.016286112368106842, 0.01998717524111271, -0.00412260927259922, 0.020707879215478897, -0.05288524925708771, 0.06498438119888306, 0.017262885347008705, 0.02694493532180786, -0.015707746148109436, -0.007423097267746925, -0.013750151731073856, 0.05048581212759018, -0.03671346604824066, 0.06469883769750595, 0.032890960574150085, 0.01092437095940113, 0.0413317009806633, -0.008720720186829567, -0.024204658344388008, -0.02859007567167282, 0.033836498856544495, -0.059399910271167755, 0.01975848339498043, -0.04889015108346939, 0.06518862396478653, 0.002591913565993309, -0.029259759932756424, 0.03237853944301605, 0.020971110090613365, 0.003041159361600876, -0.010502643883228302, -0.01048633735626936, -0.014835639856755733, 0.004989360459148884, -0.038810983300209045, -0.02870704047381878, 0.021266445517539978, 0.00489266961812973, 0.029373254626989365, -0.007733245380222797, -0.036951739341020584, 0.06670403480529785, -0.029361523687839508, -0.0032111983746290207, -0.05314427241683006, -0.0022676996886730194, 0.034871675074100494, 0.020916899666190147, 0.0590953603386879, -0.015209684148430824, -0.0041974447667598724, -0.07004309445619583, 0.0842149555683136, -0.04423349350690842, 0.043818145990371704, 0.05782020837068558, -0.05410604178905487, 0.041544217616319656, 0.0404164083302021, -0.037556201219558716, 0.013973233290016651, -0.03512917086482048, 0.014341269619762897]",362,1,False,False,False,False,False,True,False,False,False,False,True,False,879,66,133.63,ETH,19,0,3,2,0,4197,362,0,0,0,0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,0,0.0,0.0,133.63,133.63,,,133.63,133.63,133.63,133.63,4.902530274991143,4.902530274991143,,,4.902530274991143,4.902530274991143,4.902530274991143,4.902530274991143
https://gitcoin.co/issue/23619,https://github.com/pinatacloud/apollo/issues/1,2020-09-02T23:44:01Z,True,False,False,False,"[0.011718569323420525, -0.019003868103027344, 0.022455459460616112, -0.0075128525495529175, 0.01866886205971241, -0.05273440480232239, 0.06310712546110153, 0.015550527721643448, 0.02701694704592228, -0.014552237465977669, -0.00864372681826353, -0.013491569086909294, 0.05215460807085037, -0.03731627017259598, 0.06373743712902069, 0.031607598066329956, 0.011233843863010406, 0.03837202489376068, -0.008788811974227428, -0.025496574118733406, -0.030293602496385574, 0.02987888641655445, -0.05768747627735138, 0.01836845651268959, -0.04632307216525078, 0.06554359942674637, 9.107962250709534e-05, -0.027772992849349976, 0.03279564157128334, 0.024104872718453407, 0.00613158755004406, -0.010414104908704758, -0.010554095730185509, -0.01683003082871437, 0.0009017717093229294, -0.0387357696890831, -0.02602279931306839, 0.019849581643939018, 0.0025761816650629044, 0.029482144862413406, -0.008499746210873127, -0.03657243400812149, 0.06643970310688019, -0.029132893308997154, -0.007310565561056137, -0.05385314300656319, -0.003781501203775406, 0.03574221953749657, 0.018923023715615273, 0.0589507631957531, -0.01681835949420929, -0.0041585881263017654, -0.06857205182313919, 0.08499813079833984, -0.046399276703596115, 0.04159644991159439, 0.059833865612745285, -0.052565306425094604, 0.04208265244960785, 0.042890194803476334, -0.03596232831478119, 0.013658472336828709, -0.035003967583179474, 0.017004497349262238]",364,1,False,False,False,False,True,False,False,False,False,False,False,True,880,66,500.0,DAI,77,0,3,2,0,4196,364,0,0,0,0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,0,0.0,0.0,1250.0,1250.0,1060.6601717798212,1125000.0,875.0,1625.0,2000.0,500.0,7.1316985104669115,7.1316985104669115,6.96758916168662,13.933294482509151,6.775366090936392,7.3938782901077555,7.601402334583733,6.2166061010848646
https://gitcoin.co/issue/23618,https://github.com/textileio/docs/issues/213,2020-09-02T21:58:51Z,False,False,True,False,"[0.01071853470057249, -0.02142580971121788, 0.021338706836104393, -0.006755281239748001, 0.018685605376958847, -0.053775086998939514, 0.06476280838251114, 0.017500851303339005, 0.025658264756202698, -0.014735652133822441, -0.00584599282592535, -0.013393205590546131, 0.052190132439136505, -0.03657820075750351, 0.061832718551158905, 0.030820665881037712, 0.010596122592687607, 0.03724028170108795, -0.008096416480839252, -0.025990009307861328, -0.02939307689666748, 0.030509158968925476, -0.05770698934793472, 0.0190519280731678, -0.04711637273430824, 0.06413449347019196, 0.0006066933274269104, -0.027907680720090866, 0.03362366557121277, 0.023582372814416885, 0.003971000202000141, -0.010993629693984985, -0.01141857635229826, -0.015185780823230743, 0.0015151239931583405, -0.039927296340465546, -0.02758799120783806, 0.019287647679448128, 0.0021097399294376373, 0.028379889205098152, -0.007435107138007879, -0.0358726941049099, 0.06636755913496017, -0.026736635714769363, -0.0067613255232572556, -0.05272286757826805, -0.00431465357542038, 0.037718627601861954, 0.01901368796825409, 0.057746417820453644, -0.0186094231903553, -0.004062719643115997, -0.0697220116853714, 0.08516520261764526, -0.04462653398513794, 0.04157871752977371, 0.05753184109926224, -0.05394486337900162, 0.04034428671002388, 0.043207939714193344, -0.03552091121673584, 0.014965158887207508, -0.0355449803173542, 0.016306351870298386]",330,2,False,False,False,False,False,False,False,False,False,True,False,False,119,37,2000.0,DAI,37,0,77,67,0,7715,-1,1,0,0,0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,0,0.0,0.0,1123.6,1000.0,582.65902264246,339491.5366666667,716.85,1500.0,2000.0,431.5,7.025182695858101,6.90875477931522,6.369316946974232,12.735207242430464,6.576260633573703,7.313886831633462,7.601402334583733,6.069582326371934
https://gitcoin.co/issue/23617,https://github.com/textileio/docs/issues/212,2020-09-02T21:55:39Z,False,False,True,False,"[0.010267541743814945, -0.020881999284029007, 0.022355573251843452, -0.008055165410041809, 0.020063987001776695, -0.05222424864768982, 0.06372258067131042, 0.015919486060738564, 0.025189539417624474, -0.01431652158498764, -0.0066245729103684425, -0.014366582036018372, 0.05201008915901184, -0.035436179488897324, 0.06284046173095703, 0.03229459375143051, 0.010571428574621677, 0.0384073443710804, -0.008982425555586815, -0.02620108798146248, -0.02852167747914791, 0.030676718801259995, -0.05924622714519501, 0.019017038866877556, -0.046988192945718765, 0.06318394839763641, 0.0013907961547374725, -0.02780594862997532, 0.032129496335983276, 0.024417780339717865, 0.005192514508962631, -0.010868371464312077, -0.009753297083079815, -0.015486915595829487, 0.0010286243632435799, -0.0400809571146965, -0.02752958983182907, 0.01877930760383606, 0.002212356775999069, 0.029266946017742157, -0.006785314530134201, -0.03582008183002472, 0.06605449318885803, -0.029000982642173767, -0.008185355924069881, -0.05229838192462921, -0.0037489496171474457, 0.03666039928793907, 0.020122889429330826, 0.05839122086763382, -0.017801450565457344, -0.004348214715719223, -0.06875365972518921, 0.08267883956432343, -0.04515068605542183, 0.040462426841259, 0.05758325383067131, -0.05221664905548096, 0.04058093577623367, 0.04444580897688866, -0.035755179822444916, 0.013778484426438808, -0.034717660397291183, 0.017105214297771454]",364,1,False,False,False,False,False,False,False,False,False,False,True,False,120,38,1500.0,DAI,44,0,77,67,0,5787,364,0,0,0,0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,0,0.0,0.0,1123.6,1000.0,582.65902264246,339491.5366666667,716.85,1500.0,2000.0,431.5,7.025182695858101,6.90875477931522,6.369316946974232,12.735207242430464,6.576260633573703,7.313886831633462,7.601402334583733,6.069582326371934
https://gitcoin.co/issue/23616,https://github.com/textileio/docs/issues/211,2020-09-02T21:54:01Z,False,False,True,False,"[0.0103570856153965, -0.02059226855635643, 0.022023111581802368, -0.007231520488858223, 0.020566187798976898, -0.05144757777452469, 0.06297837197780609, 0.018234804272651672, 0.025408804416656494, -0.014422278851270676, -0.0051811737939715385, -0.014561781659722328, 0.052352648228406906, -0.035507477819919586, 0.06264468282461166, 0.03094525635242462, 0.009697659872472286, 0.03746537119150162, -0.00782889686524868, -0.0269247405230999, -0.02823387086391449, 0.029726747423410416, -0.059153202921152115, 0.01893678680062294, -0.04613320529460907, 0.06371971219778061, 0.0016871057450771332, -0.027679795399308205, 0.03273153305053711, 0.024217937141656876, 0.004145145416259766, -0.011335733346641064, -0.011126321740448475, -0.015959564596414566, 0.0010464191436767578, -0.03995252028107643, -0.02907661534845829, 0.019482290372252464, 0.0007252078503370285, 0.029177486896514893, -0.0067114741541445255, -0.03573628142476082, 0.06523939222097397, -0.02859189547598362, -0.007742255926132202, -0.053118523210287094, -0.00369315966963768, 0.03730010986328125, 0.019672049209475517, 0.057384856045246124, -0.01830286532640457, -0.0031340382993221283, -0.06899508833885193, 0.08354152739048004, -0.044985607266426086, 0.04016270488500595, 0.057806044816970825, -0.052674345672130585, 0.039528798311948776, 0.04372924938797951, -0.034943837672472, 0.013613664545118809, -0.035605497658252716, 0.017752792686223984]",364,1,False,False,False,False,True,False,False,False,False,False,True,False,121,38,1500.0,DAI,25,0,77,67,0,6505,364,0,0,0,0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,0,0.0,0.0,1123.6,1000.0,582.65902264246,339491.5366666667,716.85,1500.0,2000.0,431.5,7.025182695858101,6.90875477931522,6.369316946974232,12.735207242430464,6.576260633573703,7.313886831633462,7.601402334583733,6.069582326371934
